User ID,name,Gender,Age,EstimatedSalary,Purchased
15756,Thomas Morales,Female,33,65607,1
15757,Patricia Meadows,Female,41,118163,1
15758,Tracy Gregory,Female,39,143521,1
15759,Leslie Vance,Female,58,66823,0
15760,Belinda Gregory,Female,46,29007,1
15761,Sheila Murphy,Male,47,127716,1
15762,Rebekah Collins,Male,54,130822,0
15763,Amanda Kane,Female,57,119408,1
15764,Nicole Garcia,Female,51,141200,0
15765,Gregory Welch,Female,20,27654,0
15766,Kim Davis,Female,40,114505,1
15767,Paul Ferguson,Male,20,71767,1
15768,Tiffany Robles,Female,27,75729,1
15769,Robert Brown,Male,48,117154,1
15770,Jeremy Olson,Female,31,100831,0
15771,Derek Mccormick,Female,36,17496,1
15772,Lawrence Williams,Male,42,78205,0
15773,Laura Suarez,Male,50,32654,0
15774,Harold Medina MD,Female,58,148042,0
15775,Melissa Gordon,Male,22,126961,0
15776,Robert Lee,Male,34,101775,0
15777,Taylor Morales,Female,54,77241,1
15778,Shane Lawson,Female,42,71839,0
15779,Daniel Clark,Female,29,80283,1
15780,Lisa Gray,Female,39,103773,0
15781,Bruce Williams,Male,52,123524,0
15782,Terry Brooks,Female,46,144497,0
15783,Kimberly White,Male,23,52768,1
15784,Dr. Eric Brown MD,Female,22,82866,0
15785,Julie Elliott,Female,31,51646,0
15786,John Watson,Female,28,20650,1
15787,Allen Olson,Male,58,129433,0
15788,Julie Garcia,Female,38,143369,1
15789,Denise Reyes,Male,40,15005,0
15790,Roy Butler,Female,24,27106,1
15791,Kevin Richards MD,Female,34,32040,1
15792,Steven Powell,Female,47,41021,1
15793,Whitney Peters,Male,50,85315,0
15794,Mr. Bradley Barnes,Female,58,90009,-1
15795,Nicholas Jackson,Male,57,136469,1
15796,Ronald Morgan,Male,56,113527,1
15797,Paul Roberts,Male,29,127370,0
15798,Kelly Wallace,Female,57,17124,0
15799,Elizabeth Larsen,Male,40,75926,1
15800,Anthony Cooper,Female,59,18347,0
15801,Brenda Singleton,Female,56,84086,1
15802,Joseph Caldwell,Female,41,131159,1
15803,Krista Lewis,Female,24,86087,1
15804,Amy Powell,Female,55,73570,0
15805,Lauren Dillon,Female,32,18480,0
15806,Joshua Vaughn,Male,50,79777,0
15807,Samantha Butler,Male,38,108160,0
15808,Christopher Campos,Female,27,22557,0
15809,Kerri Lopez,Male,44,149415,1
15810,Thomas Le,Male,30,78164,1
15811,Michelle King,Male,28,119349,1
15812,Steven Brown,Male,38,76928,0
15813,Michael Johnson,Female,25,64368,0
15814,Kimberly Johnson,Male,21,34365,0
15815,Nathan Reyes,Female,45,121566,0
15816,David Hunt,Male,59,9678,0
15817,Paula Briggs,Female,53,115566,1
15818,Jeffrey Kane,Female,32,30618,1
15819,Charles Rodriguez,Male,34,24237,1
15820,Caitlin Hughes,Female,28,121340,1
15821,Leah Richards,Female,52,82433,1
15822,John Watson,Female,54,35967,0
15823,Scott Shelton,Male,21,133654,1
15824,Rachel Torres,Male,51,103725,-1
15825,Michael Hammond,Female,55,79927,0
15826,Emily Patel,Male,42,25359,1
15827,Samantha Mcmahon,Male,29,86900,1
15828,Carolyn Phelps,Male,35,126998,0
15829,Monique Carter,Male,38,50278,0
15830,Paul Myers,Male,46,91962,0
15831,Stephanie Torres,Female,56,70103,0
15832,Alexander Davis,Male,58,99960,0
15833,Curtis Anderson,Male,20,134732,0
15834,Natalie Hunter,Male,21,148216,1
15835,Daniel Martin,Male,56,139798,1
15836,Michael Owens,Female,25,31614,0
15837,Mr. Michael Robinson,Male,38,49565,1
15838,Catherine Marquez,Male,26,117258,1
15839,Walter Wall,Male,28,12583,1
15840,Diane Castaneda,Female,56,12295,-1
15841,Margaret Kim,Male,34,30761,1
15842,Anthony Brown,Female,37,118797,1
15843,Martin Garcia,Male,59,116763,0
15844,Edwin Jacobson,Male,37,78057,1
15845,Cheryl Montes,Female,29,129281,1
15846,Mr. Daniel Pennington Jr.,Male,41,147674,1
15847,Edgar Cantu,Male,54,61652,0
15848,Ronald Vazquez,Female,20,22863,-1
15849,Christopher Caldwell,Male,30,51815,0
15850,Erica Church,Female,36,136171,-1
15851,Jody Smith,Male,28,56662,1
15852,Mark Hernandez,Female,47,17118,0
15853,Whitney Willis,Female,59,84852,1
15854,Donald Hill,Female,36,37308,0
15855,Albert Hernandez,Female,45,102938,0
15856,Brandon Rogers,Female,55,111851,0
15857,Charles Craig,Male,21,91941,1
15858,Mrs. Christine Wells,Female,21,131424,0
15859,Karen Clayton,Male,38,87084,0
15860,Timothy Hoffman,Female,59,131348,0
15861,Joseph Rodriguez,Female,33,101409,0
15862,Aaron Mclaughlin,Female,31,139034,1
15863,Patricia Krause,Male,28,106663,0
15864,Michael Cook,Male,41,92886,0
15865,Adrian Morrison,Female,51,67343,0
15866,Diane Smith,Female,25,128488,0
15867,Jennifer Webb,Male,24,30957,1
15868,Gabrielle Smith,Male,48,74528,0
15869,Matthew Dean,Female,39,48211,0
15870,Anthony Richardson,Female,45,72710,1
15871,Melissa Mills,Female,37,33590,1
15872,Jessica Nelson,Female,23,119222,0
15873,Gerald Kirk,Male,37,55105,1
15874,Richard Adams,Male,48,21974,1
15875,Jessica Schaefer,Female,39,112921,1
15876,Christina Montoya,Female,35,116450,0
15877,Andrew Huynh,Female,48,44509,1
15878,Jonathan Tucker,Female,46,101320,1
15879,Lori Williams,Female,49,81365,0
15880,Diana Jones,Female,23,141696,0
15881,Nichole Brown,Male,41,126543,0
15882,Aaron Macias,Female,33,17145,0
15883,Richard King,Male,51,86212,0
15884,Frank Gomez,Female,47,56931,0
15885,Luke Lawrence,Female,39,52824,0
15886,David Long,Male,23,124880,1
15887,Catherine Cooper,Male,34,78690,1
15888,David Santos,Female,36,36181,1
15889,Jennifer Ramirez,Female,55,12799,0
15890,Michael Moore,Male,24,42391,1
15891,Kristin Adams,Female,56,131691,0
15892,Laurie Stout,Male,27,31221,1
15893,Joshua Sweeney,Male,32,136101,1
15894,Joseph Castro,Male,25,31092,1
15895,Mark Griffin,Female,57,22871,1
15896,Anthony Lopez,Male,43,127463,1
15897,Christopher Russell,Male,54,36871,1
15898,Adam Rice,Female,27,62790,0
15899,Nancy Shaffer,Male,39,84982,1
15900,Ronald Shepard,Male,24,63607,1
15901,James Kramer,Female,24,52099,1
15902,Mr. Richard Moore,Female,46,85526,0
15903,Samuel Burke,Female,47,40158,0
15904,Michael Hart,Male,36,26598,0
15905,Lindsay Smith,Male,35,113390,0
15906,Nicole Butler,Female,45,135389,0
15907,Ronnie Vargas,Female,39,54060,0
15908,Wendy White,Female,36,103544,0
15909,Amanda Padilla,Female,41,30858,1
15910,Joel Evans,Female,29,13150,-1
15911,Rebekah Collins,Male,55,114714,1
15912,Andrew Richardson,Female,21,39627,0
15913,Edward Weaver,Male,26,11061,1
15914,Susan Barnes,Male,59,72199,0
15915,Vanessa Norman,Male,52,143777,-1
15916,Samantha Myers,Female,44,10042,0
15917,Evan Williams,Female,27,15300,0
15918,Eric Mccoy,Male,24,91916,0
15919,Dawn Wood,Female,27,77607,1
15920,Shannon Perez,Male,34,43533,1
15921,Cathy Dominguez,Female,50,71191,0
15922,Timothy Haynes,Female,59,17058,0
15923,Justin Love,Male,26,72307,1
15924,Brian Thomas,Female,57,51994,0
15925,Sonya Jones,Male,43,88453,0
15926,Heather Salas,Female,58,11739,0
15927,Debra Brown,Female,35,118827,1
15928,Michael Bernard,Female,59,89659,0
15929,Gina Jones,Male,20,96299,1
15930,Sherri Fowler,Female,58,32887,0
15931,Emma Shaw,Male,31,116528,0
15932,Lori Romero,Female,30,135477,0
15933,Cathy Torres,Male,23,23158,0
15934,Seth Cline,Male,44,50853,1
15935,Mr. Chase Caldwell,Female,33,73596,1
15936,Michael Contreras,Male,52,34070,1
15937,Christopher Brown,Female,45,104985,1
15938,Brett Preston,Male,56,12883,0
15939,Rebecca Perez,Female,27,129329,0
15940,Jeffrey Scott,Male,57,74597,0
15941,Garrett Krause,Female,25,144543,1
15942,Lindsey Acevedo,Male,47,131951,1
15943,Austin Peterson,Male,56,10768,0
15944,Heidi Brown DDS,Female,55,118821,1
15945,Gabrielle Brown,Female,24,20448,0
15946,Judy Chapman,Female,29,99966,1
15947,Paul Perkins,Male,41,140542,1
15948,Michael Butler,Female,41,140716,1
15949,David Lee,Female,41,17426,0
15950,Harold Kirk,Male,27,142106,1
15951,Regina Stephens,Female,54,92738,1
15952,David Torres,Female,20,62286,1
15953,Lisa Stuart,Male,59,62898,1
15954,Michael Johnson,Female,49,93314,-1
15955,Jenna Montoya,Female,41,85922,0
15956,Heidi Osborne,Female,42,32541,0
15957,Jeff Romero,Female,37,120508,1
15958,Julie Duncan,Male,45,147347,1
15959,Ashley Ayala DDS,Female,50,123754,1
15960,Jessica Murphy,Female,33,144747,1
15961,Brian Simpson,Female,50,85244,0
15962,Sarah James,Male,50,111994,0
15963,Robert Fletcher,Male,23,69469,0
15964,Adam Johnson,Female,43,31340,1
15965,Marcia Morales,Male,54,25110,0
15966,Gregory Garcia,Male,46,138975,-1
15967,John James,Female,52,138723,0
15968,Rachel Yoder,Male,50,68004,-1
15969,Veronica Ferguson,Female,44,18957,1
15970,Kevin Lane,Female,24,28558,0
15971,Christian Whitehead,Female,25,144461,0
15972,Anthony Costa,Male,43,121156,1
15973,Sarah Fowler,Male,31,106218,1
15974,William Mccormick,Female,31,54045,0
15975,Crystal Kramer,Male,21,11784,0
15976,Mary Moore,Male,47,97475,1
15977,Amber Smith,Male,56,29356,1
15978,Tara Mitchell,Female,56,27935,0
15979,Shawn Olson,Female,26,111309,0
15980,Anthony Henry,Female,30,81208,0
15981,Frank Farrell,Male,36,109633,1
15982,Erin Flynn,Female,47,144103,0
15983,Lee Wheeler,Male,44,24099,0
15984,Mr. Dustin Smith DDS,Male,49,136535,1
15985,Pamela Stewart,Male,59,111234,1
15986,Jessica Gordon,Male,48,147727,0
15987,Robert Hunter,Male,46,145474,1
15988,Michelle Powell,Male,32,14900,0
15989,Jeremy Gray,Male,45,103773,1
15990,Robert Brown,Male,50,99753,1
15991,Timothy Mclean,Male,39,20007,1
15992,Jodi Arnold,Female,58,101257,0
15993,Susan Anderson,Female,54,133168,-1
15994,Betty Knight,Female,29,115618,1
15995,John Hill,Male,55,25316,0
15996,Andre Gray,Female,34,51521,0
15997,Lisa Kerr,Female,49,128526,-1
15998,Joseph Payne,Male,24,77139,0
15999,Lynn Austin,Male,52,68157,0
16000,John Wells,Male,54,20358,0
16001,Anthony Kelly,Female,43,64647,1
16002,Christopher Rodriguez,Female,54,63686,0
16003,Ernest Herrera,Male,29,108488,1
16004,Daniel Brown,Male,38,52921,1
16005,Tamara Wallace,Male,36,54872,0
16006,Dale Solomon,Female,58,47094,1
16007,Stephen Pruitt,Female,25,48813,1
16008,Scott Allen,Male,46,77372,0
16009,Sharon Moore,Male,26,63388,0
16010,Wayne Cole,Female,23,118252,1
16011,Melissa Clay,Male,42,89168,1
16012,Jesse Walters,Male,58,38852,0
16013,Heather Garcia,Female,45,111491,-1
16014,Steven Fuller,Female,36,121482,0
16015,Paul Greene,Male,45,93163,1
16016,Robyn Garcia,Male,56,148593,1
16017,Stephanie Wright,Male,55,76426,1
16018,Hannah Davis,Male,51,77776,0
16019,Melissa Beck,Male,32,47107,0
16020,Terry Holmes,Male,44,58991,0
16021,John Gomez,Male,51,58942,0
16022,Tammy Mitchell,Male,49,25901,0
16023,Dr. Katie Brown,Male,46,11603,1
16024,Kristen Brown,Male,29,48851,1
16025,Ashley Williams,Female,23,139806,0
16026,Gregory Lewis,Female,54,28548,0
16027,Daniel Reed,Male,21,39407,1
16028,Debra Mcdonald,Male,26,104762,1
16029,Jacob Skinner,Male,44,14573,0
16030,Mary Salazar,Male,32,116854,0
16031,Adam Armstrong,Male,28,33527,1
16032,Stephanie Malone,Male,36,75119,0
16033,Nancy Sanchez,Female,29,72597,1
16034,Phyllis Nolan,Male,30,135509,0
16035,Dawn Jones,Female,46,127620,0
16036,Ruth Powers,Female,35,116399,0
16037,Jacqueline Decker,Female,23,127349,1
16038,Beth Hill,Male,38,136914,0
16039,Carol Holmes,Female,51,135739,1
16040,Kyle Rhodes,Male,51,117449,1
16041,Gary Christian,Male,52,46877,1
16042,Sean Cline,Male,53,30190,1
16043,Katie Williams,Male,29,149451,0
16044,James Grant,Male,21,130791,1
16045,Carrie Burgess,Male,28,112159,1
16046,Susan Mayo,Male,33,92481,1
16047,Nathaniel Doyle,Female,22,28879,0
16048,Timothy Williams,Female,45,145079,0
16049,Chad Reed,Female,40,25617,0
16050,Steven Carpenter,Male,53,19219,0
16051,Laura Black,Male,29,76869,0
16052,Steven Solis,Male,35,14682,1
16053,Marvin Rodriguez,Male,47,105735,1
16054,Johnathan Shelton,Female,48,32336,1
16055,Crystal Jones,Male,28,97725,0
16056,Patrick Gardner,Male,45,143087,0
16057,Linda Anderson,Female,52,66063,0
16058,Rachel Burke,Male,30,85178,0
16059,Ricky Holmes,Male,33,135497,1
16060,Joseph Davis,Male,39,32123,0
16061,John King,Male,22,57046,0
16062,Jacob Olson,Female,25,129832,0
16063,Brittany Richards DDS,Male,26,146858,0
16064,Karen Robbins,Male,45,57535,0
16065,William Watts,Male,25,82308,1
16066,Kevin Patterson,Male,53,48866,0
16067,April Morgan,Male,30,97229,1
16068,Nicholas Montgomery,Male,48,77198,1
16069,Carla Watson,Female,35,30428,1
16070,Brianna Roach,Male,59,94619,0
16071,William Hayes,Male,55,28173,0
16072,Joshua Brown,Female,38,76096,1
16073,Michael Vasquez,Male,29,13986,0
16074,Kevin Gray,Male,46,57855,0
16075,Tracey Snyder MD,Female,37,31968,0
16076,Barbara Davis,Male,51,57236,0
16077,Lynn Brown,Female,53,40094,1
16078,Roger Ryan,Female,27,93535,1
16079,Jose Stout,Female,56,49070,1
16080,Charles Newman,Female,23,23227,0
16081,Bruce Rodriguez,Male,48,80474,0
16082,Gary Rice,Female,50,56730,0
16083,Bradley Santos,Female,55,88753,0
16084,Ryan Patton,Female,31,119015,1
16085,Angela Norris,Male,53,25605,1
16086,Anthony Oliver,Male,32,37008,1
16087,Scott Vasquez,Male,45,61194,1
16088,Taylor Austin,Male,26,35472,0
16089,Shane Woodward,Male,22,50702,0
16090,Nicole Jarvis,Female,59,116368,0
16091,Devin Mccullough,Female,38,31472,1
16092,Eric Jimenez,Female,24,85838,1
16093,Jose Ramirez,Female,35,24653,1
16094,William Schneider,Male,21,41986,1
16095,Kyle Gonzales,Male,57,98490,0
16096,Stephanie Green,Male,43,121811,0
16097,Cheryl Williams,Female,23,99500,0
16098,Sharon Johnson,Male,31,111473,0
16099,Jessica Ortega,Male,57,20171,1
16100,Heather Khan,Female,39,141004,1
16101,Kayla Jenkins,Female,52,129184,1
16102,Joseph Bryant,Male,51,117259,0
16103,Kenneth Roberts,Female,49,52005,0
16104,Daniel Bryant,Male,59,69834,1
16105,Jean Strickland,Female,59,129916,0
16106,Shane Thomas,Female,36,141764,0
16107,Keith Knight,Female,42,105721,0
16108,Michael Lewis,Male,51,87033,0
16109,Donna Cox,Male,34,122013,1
16110,Barbara Mccarthy,Female,36,114695,-1
16111,Elizabeth Moreno,Female,41,104073,1
16112,Brenda Cox,Male,59,14687,1
16113,Melanie Munoz,Female,45,69229,0
16114,Kelly Allen,Male,57,53783,-1
16115,Cory Barnett,Male,41,137204,1
16116,Andrew Coleman,Female,54,97935,0
16117,Douglas Hunt,Male,30,91585,1
16118,Wendy Mitchell,Female,24,80291,0
16119,Mary Ross,Female,20,70690,1
16120,Michael Peterson,Female,31,120556,1
16121,Ryan Cruz,Female,24,18533,0
16122,John Williams,Female,36,109091,1
16123,Chelsea Johnson,Male,31,141639,0
16124,Autumn Lewis,Female,55,101478,1
16125,Justin Jimenez,Female,45,135843,0
16126,Catherine Kennedy,Male,31,84103,1
16127,Miranda Thomas,Female,28,109408,-1
16128,Amy Hart,Female,34,123463,0
16129,Stephen Snyder,Male,28,56180,0
16130,Allen Shaffer,Male,57,62726,0
16131,Anthony Oneal,Female,20,47218,0
16132,Carolyn Lyons,Female,48,64942,0
16133,Dylan Watson,Male,47,30492,0
16134,Jeffrey Ross,Female,46,73301,0
16135,Deborah Johnson,Male,31,148333,1
16136,Jeffrey Poole,Female,25,142061,1
16137,Linda Andrews,Female,55,136468,0
16138,Laura Caldwell,Male,53,104171,1
16139,Karl Ross,Male,24,141283,0
16140,Sean Nelson,Female,47,55607,0
16141,Stephanie Perez,Female,47,19129,1
16142,Keith Cunningham,Female,58,44232,1
16143,Danny Burke,Male,31,39714,1
16144,Ian Sandoval,Male,46,128117,0
16145,Cody Lawrence,Female,23,77076,1
16146,William Boyd,Male,29,141461,1
16147,Leslie Freeman,Male,23,127815,0
16148,Ryan Willis,Male,59,144376,0
16149,Jeffrey Hernandez,Female,25,82692,1
16150,Joseph Bender,Male,48,67169,0
16151,Meagan Morrison,Female,34,109196,1
16152,Michael Bryant,Male,38,104820,0
16153,Thomas Sutton,Male,39,24340,0
16154,Sarah Taylor,Female,27,121731,0
16155,Danny Boyd,Female,56,11840,0
16156,Rebecca Walker,Male,35,133782,0
16157,Hayley Davis,Female,52,59041,1
16158,Kathleen Pierce,Female,52,36214,1
16159,James Graham,Female,27,75925,0
16160,Jennifer Hobbs,Female,46,93154,1
16161,Steven Davis,Male,48,16600,0
16162,Shannon Church,Male,44,24467,0
16163,Rachel Velazquez,Male,28,68597,1
16164,Kristin Ward,Male,40,42536,-1
16165,David Hess,Male,35,52165,0
16166,David Davidson,Male,38,142763,0
16167,Kelly Dyer,Female,44,121084,0
16168,Scott Mckenzie,Female,24,135065,-1
16169,Bryce Anderson,Female,50,56703,0
16170,Andrea Johnson,Male,39,89941,0
16171,Gina Guerrero,Male,28,92773,1
16172,Bill Garrett,Female,45,63897,1
16173,Pamela Dixon,Male,28,21996,1
16174,Dillon Gonzalez,Male,27,21718,0
16175,Tom Mcmillan,Female,41,108113,0
16176,Olivia Hernandez,Female,31,132178,0
16177,Michelle Huynh,Female,34,50525,0
16178,Michael Blankenship,Male,25,26067,1
16179,Ellen Kelly,Female,52,31109,0
16180,Lawrence Padilla,Female,28,101307,1
16181,Angela Ramirez,Male,30,54340,1
16182,Christopher Wagner,Female,54,49367,0
16183,Elizabeth Hutchinson,Male,42,54573,0
16184,Kelli Robbins,Male,22,48889,-1
16185,Sara Brown,Female,55,73812,1
16186,Elijah Williams,Female,57,84920,-1
16187,Kenneth Elliott,Female,31,65999,0
16188,Billy Estrada,Female,57,78243,0
16189,Brandi Moore,Female,34,10228,-1
16190,Rhonda Davis,Female,39,143270,1
16191,Thomas Thompson,Female,30,28463,1
16192,Lance Gibson,Male,22,49950,1
16193,Ashley Mcdonald,Male,46,90008,0
16194,Nathaniel Chaney,Female,43,13983,0
16195,Jim Shaw,Male,24,8540,1
16196,Ronald Chavez,Female,27,107408,1
16197,Fernando Williams,Female,44,114311,0
16198,Stephanie Torres,Female,32,130358,1
16199,Maria Glover,Female,23,25890,1
16200,Jennifer Schaefer,Male,42,63900,1
16201,Lisa Ramirez,Male,33,91607,1
16202,Timothy Lamb,Male,26,118633,0
16203,Jeremy Sanders,Female,43,10871,0
16204,David Alexander,Female,36,106485,1
16205,Jacob Brock,Female,48,112296,1
16206,Amanda Fletcher,Male,21,136209,1
16207,Eugene Douglas,Female,20,142020,0
16208,Jamie Hart,Female,36,129535,1
16209,Todd Kim PhD,Female,33,59680,1
16210,Jennifer Durham,Male,44,38651,1
16211,Christine Herrera DDS,Male,22,136342,0
16212,Stephanie Miller,Female,44,133905,1
16213,Victor Mcclain,Male,57,56885,0
16214,Cheryl Watson,Female,59,75694,1
16215,Mrs. Tina Brown,Male,20,59314,0
16216,Christopher Whitaker,Male,59,149919,1
16217,Glen Frye,Male,45,44401,1
16218,Zachary Bradshaw,Female,44,78456,1
16219,Jennifer Freeman,Female,44,127411,0
16220,Walter Nelson,Female,31,133427,0
16221,Samuel Hamilton,Male,53,115606,0
16222,Rebecca Coleman,Female,40,50956,1
16223,Lauren Clark,Male,43,89840,0
16224,Laura Wilson,Male,36,91411,1
16225,Olivia Andersen,Female,29,39151,0
16226,Kristin Evans,Male,24,61321,0
16227,Ryan Li,Female,44,129199,0
16228,Pamela Yates,Male,23,80224,1
16229,Andrew Mccormick,Female,41,12276,1
16230,Sarah Graham,Male,52,58862,0
16231,Megan Barry,Female,54,21878,0
16232,Carlos Williams,Male,23,41081,1
16233,Trevor Nolan,Female,40,44959,0
16234,Melissa Nguyen,Male,57,137224,1
16235,Craig Beck,Female,34,55528,1
16236,Angel Reyes,Male,23,20300,0
16237,Miranda Guzman,Male,32,84338,1
16238,Ashley Thomas,Female,57,25201,0
16239,Daniel Hess,Male,23,23952,0
16240,Amy Torres,Female,33,89469,0
16241,Michael Jones MD,Male,20,46255,0
16242,Amanda Farmer,Male,38,129919,1
16243,Joseph Pena,Female,59,86448,0
16244,Allison Barr,Male,31,65988,1
16245,Janice Parker,Female,59,101324,1
16246,Whitney Schroeder,Female,47,86347,1
16247,Mark Doyle,Male,25,90297,1
16248,Carol Marshall,Female,46,63485,1
16249,Jordan Jones,Male,54,45927,1
16250,Scott Villanueva,Male,29,119993,1
16251,Dale Phillips,Male,37,105900,0
16252,Charles Jacobs,Female,40,94761,1
16253,Judy Rodriguez,Female,41,127423,0
16254,Kimberly Kim,Male,28,12328,1
16255,Mia Wolfe,Female,56,129492,1
16256,Angela Rogers,Male,20,82186,0
16257,Timothy Harper,Female,26,60386,1
16258,Alexa Moore,Female,22,92607,0
16259,Terry Mcmillan,Female,56,121745,1
16260,Brett Burnett,Female,24,139422,0
16261,Jessica Smith,Male,43,107989,0
16262,Paul Sanchez,Female,26,84830,1
16263,Tina Rogers,Female,54,27884,0
16264,Maria Hamilton,Female,50,131336,0
16265,Jason Parks,Female,56,113525,1
16266,Jamie Sampson,Male,36,8178,-1
16267,Gina Espinoza,Male,38,59753,-1
16268,Howard Kennedy,Female,20,71118,1
16269,Amber Ponce,Male,23,123694,0
16270,Katherine Keller,Female,57,103307,-1
16271,Joshua Garcia,Female,46,11562,1
16272,Craig Stephens,Male,34,100711,1
16273,Gilbert Pacheco,Female,50,74570,1
16274,Jacob Parsons,Male,25,132674,0
16275,Tammy Smith,Female,24,37127,1
16276,Jeff Gonzalez,Female,56,107725,0
16277,Hannah Jones,Female,53,38937,0
16278,Austin Reeves,Male,24,91777,0
16279,Victoria Hernandez,Female,27,24780,0
16280,Anthony Shields DDS,Male,41,132807,1
16281,Linda Austin,Male,58,73505,1
16282,Colleen Robinson,Female,49,45924,0
16283,David Jones,Male,40,116838,1
16284,Diana Collins,Female,21,104357,1
16285,Brandon Villanueva,Male,34,128626,1
16286,Christian Torres,Female,59,85609,1
16287,Shelly Stevens,Female,28,111730,1
16288,Edward Green,Male,48,128480,0
16289,Ricky Hale,Female,24,64156,0
16290,Edward Savage,Female,41,79387,0
16291,Jennifer Preston,Female,31,119945,1
16292,Scott Cortez,Female,32,30993,0
16293,Allen Brown,Female,24,19685,0
16294,Jillian Lee DDS,Female,32,33126,0
16295,Heather Rojas,Male,20,76560,0
16296,Maria Miranda,Male,48,102018,1
16297,Mark Moreno,Female,48,64079,0
16298,Joe Conley,Female,56,139343,1
16299,William Blevins,Male,26,38487,0
16300,John Simmons,Female,52,101238,1
16301,Kimberly Grant,Female,34,99029,0
16302,Steven Hayes,Male,24,20227,0
16303,Jorge Martinez,Male,25,77807,0
16304,Eric Green,Female,21,139785,0
16305,Kelly Blair,Female,57,115570,0
16306,Dana Miller,Male,21,80348,1
16307,Michelle Cunningham,Male,36,139705,1
16308,Christian Fuller,Male,55,144061,0
16309,Scott Williams,Male,31,117718,0
16310,Carol Kerr,Male,34,84999,1
16311,Nathaniel Washington,Male,36,50205,0
16312,Lauren Monroe,Male,49,136645,1
16313,Valerie Hammond,Female,57,78144,1
16314,Elizabeth Haley,Male,41,132212,1
16315,Rebecca Johnson,Female,59,45344,1
16316,Kevin Williams,Female,36,44316,1
16317,Brandon Alexander,Female,47,89107,0
16318,Jeffrey Harris,Female,43,105166,1
16319,Lauren Newman,Female,55,53296,1
16320,Robert Mitchell,Female,59,15124,0
16321,Julie Quinn,Female,50,8305,0
16322,Paul Fuller,Male,39,44903,1
16323,Jeanne Diaz,Male,52,48118,1
16324,Jason Ferguson,Female,23,32277,1
16325,Shelly Dennis,Female,32,93228,0
16326,Erin Hodge,Male,33,85223,1
16327,Ashley Johnson,Female,36,148453,1
16328,Anita Cox,Female,37,85271,1
16329,Gary Davis,Male,45,149415,0
16330,Anthony Gibbs,Male,48,82349,0
16331,Joshua Castillo,Male,40,34242,1
16332,Emily Sloan,Male,44,67465,0
16333,Tyler Reilly,Female,29,145855,1
16334,Molly Morrow,Male,53,143202,0
16335,Antonio Anderson,Male,46,56353,0
16336,Lisa Carpenter,Female,38,133351,1
16337,Richard Roberts,Female,43,119908,0
16338,Alicia Jordan,Female,46,66209,0
16339,Michael Foster,Female,23,35150,0
16340,Leslie Baldwin,Female,43,141451,1
16341,Roberto King,Female,27,147808,1
16342,Sarah Braun,Female,24,97408,0
16343,Rachel Nelson,Female,20,62839,1
16344,David Mckinney,Male,57,51117,1
16345,Emily Mills,Male,53,23205,1
16346,Stephen Morales,Male,23,57875,1
16347,Max Russell,Male,58,13934,-1
16348,Yolanda Moore,Female,53,57235,1
16349,Fernando Hughes,Female,28,34094,0
16350,Vicki Benson,Female,39,149656,0
16351,Sean Morgan,Male,39,78966,1
16352,Cheryl Ballard,Male,42,17087,0
16353,Mr. Jimmy Walker,Female,20,136751,-1
16354,Julie Reed,Male,20,34155,0
16355,Nicholas Bates,Female,53,138743,0
16356,Victoria Mendoza,Male,55,104812,1
16357,Brittany Porter,Female,47,116707,1
16358,Miss Karen Mcdonald,Male,27,140558,1
16359,Candice Watson,Female,36,109173,1
16360,Sarah Gibson,Female,38,78494,0
16361,Mariah Lester,Female,54,26989,0
16362,Shannon Hughes,Male,52,39368,1
16363,Monica Hunter,Female,44,124343,0
16364,Michael Cortez,Female,23,83515,0
16365,Cristian Donaldson,Female,58,46116,0
16366,Eugene Price,Male,29,11859,0
16367,Sara Torres,Male,42,148025,1
16368,Kevin Adams,Male,49,134179,1
16369,Sherri Stewart,Female,37,21715,1
16370,Alison Collier,Female,30,43141,0
16371,Darren Richards,Male,37,134388,0
16372,Philip Ferguson,Male,58,82006,1
16373,Katrina Leonard,Female,22,140129,0
16374,Colton Barrett,Female,56,94960,1
16375,Christopher Williams,Male,21,85913,1
16376,Darrell Luna,Male,39,79856,0
16377,Jose Munoz,Male,51,44858,0
16378,Patricia Carpenter,Male,37,64510,1
16379,Jonathon Parker,Female,59,113365,1
16380,Elizabeth Clark,Female,46,21874,1
16381,Sean Reyes,Female,36,102091,1
16382,Catherine Garcia,Male,43,118684,0
16383,Gerald Morton,Male,51,61677,0
16384,David Bond,Female,25,145352,1
16385,Jason Campbell,Female,20,147634,0
16386,Stephanie Hines,Female,51,74473,1
16387,Brandon Dawson,Male,52,66416,-1
16388,Kim Long,Male,46,77202,-1
16389,Susan Wagner,Female,21,17524,1
16390,William Gonzalez,Female,31,8908,0
16391,Carlos Day,Female,40,136439,1
16392,Dana Jenkins,Male,58,87839,1
16393,Jordan Kramer,Male,47,58237,0
16394,Anne Townsend,Male,26,60520,0
16395,Juan Turner,Female,38,56643,0
16396,Craig Benson,Female,47,78778,0
16397,Pamela Thompson,Female,58,95412,0
16398,Melissa Rodriguez,Male,41,90506,1
16399,Christopher Little,Female,23,113574,0
16400,Andrew Davidson,Female,54,73540,1
16401,Frederick Randolph,Male,20,125279,0
16402,Beth Johnson,Female,29,66514,0
16403,Jennifer Nichols,Male,36,125817,0
16404,Courtney Alvarez,Male,44,38886,0
